RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
10--STSLIN2b,,8/19/2010,,,Drude,,,,,,Meesia triquetra+Aulacomnium palustre+Limprichtia revolvens - Carex concolor+C.chordorriza+Eriophorum polystachion+E.russeolum -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,72.52131514,105.1418418,5,0,-1,RIPZN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,25,,,,100,,,,,,,,100,,,,,,
10--STSLIN3,,8/20/2010,,,Drude,,,,,,Hylocomium cplendens+Tomentypnum nitens - Dryas punctata+Cassiope tetragona+Vaccinium uliginosum ssp.microphyllum - Betula exilis+Salix glauca+S.hastata+S.pulchra,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51862508,105.1498023,25,0,-1,SHLD,,,,,,LOM,,Y,Y,Y,1,1,20,,,20,30,,,,,,70,,,,,,,,95,,500--600,,,,
10--STSLIN4,,8/20/2010,,,Drude,,,,,,Tomentypnum nitens + Aulacomnium turgidum - Dryas punctata + Cassiope tenragona - Carex arctisibirica + C.quasivaginata + C.fuscidula + Eriophorum vaginatum,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51983078,105.1485464,15,2,315,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,30,,,,,,80,,,,,,,,80,,,,,,
10--STSLINE1,,8/20/2010,,,Drude,,,,,,Hylocomium splendens+Aulacomnium turgidum+Tomentypnum nitens - Dryas punctata+Cassiope tetragona+Vaccinium uliginosum ssp.microphyllum - Betula exilis+Salix glauca+S.pulchra,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.50120474,105.1618228,20,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,5,,,20,50,,,,,,50,,,,,,,,80,,500,,,,
10--cTc5,,8/19/2010,,,Drude,,,,,,Ptilidium ciliare + Hylocomium splendens (Hedw.) Schimp. var.obtusifolium + Tomentypnum nitens - Vaccinium uliginosum ssp.microphyllum - Larix gmelinii - Duschekia fruticosa + Ledum palustre + Salix pulchra,Igor Pospelov,,,,,,FT,RU,,Taymyr,,,,Y,GPS,,72.51676507,105.1382714,15,6,315,BACK,,,,,,LOM,,Y,Y,Y,1,1,20,,,60,25,,,,,,70,,,,,,,,,,400--600,,,,
110--98,,8/23/1998,,,Drude,,,,,,Mixherbae (???????) - Dryas punctata + Salix polaris + S.arctica -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.40205,105.69305,300,20,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,50,,,,,,,,,,30,,,,,,
111--98,,8/23/1998,,,Drude,,,,,,Tomentypnum nitens + Aulacomnium turgidum + Hylocomium splendens var.obtusifolium - Cassiope tetragona + Dryas punctata - Carex arctisibirica + C.misandra + C.quasivaginata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3998,105.69106,240,20,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,80,,10,,,,100,,,,,,,,90,,,,,,
112--98,,8/23/1998,,,Drude,,,,,,Tomentypnum nitens - Salix polaris + Dryas punctata + Cassiope teragona - Eriophorum polystachion + Carex concolor + Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3972,105.68765,190,8.5,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,35,,30,,,,100,,,,,,,,95,,,,,,
113--98a,,8/23/1998,,,Drude,,,,,,Carex concolor + Eriophorum polystachion - Dupontia fischeri + Hierochloe pauciflora -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38972,105.69107,170,0,-1,LW_PLN,,,,,,GRV ,,Y,Y,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
113--98b,,8/23/1998,,,Drude,,,,,,Tomentypnum nitens + Aulacomnium turgidum + Polytrichum strictum - Carex arctisibirica + C.concolor + Eriophorum polystachion - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38972,105.69107,170,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,10,,,40,,,,100,,,,,,,,100,,,,,,
114--98,,8/23/1998,,,Drude,,,,,,Ptilidium ciliare + Tomentypnum nitens + Hylocomium splendens var.obtusifolium - Dryas punctata + Salix polaris - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.39088,105.65823,150,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,20,,,,100,,,,,,,,90,,,,,,
115--98L1,,8/24/1998,,,Drude,,,,,,Tomentypnum nitens + Hylocomium splendens var.obtusifolium + Aulacomnium turgidum - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38182,105.48454,60,3,225,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,30,,15,,,,100,,,,,,,,80,,,,,,
116--98L2,,8/24/1998,,,Drude,,,,,,Hylocomium splendens var.obtusifolium + Tomentypnum nitens + Ptilidium ciliare - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.3836,105.48413,90,5,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,10,,,,100,,,,,,,,80,,,,,,
117--98a,,8/24/1998,,,Drude,,,,,,Tomentypnum nitens* + Hylocomium splendens var.obtusifolium - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38384,105.48273,80,4.5,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,25,,20,,,,100,,,,,,,,95,,,,,,
117--98b,,8/24/1998,,,Drude,,,,,,Tomentypnum nitens - Eriophorum polystachion + Carex concolor + C.arctisibirica + Eriophorum vaginatum - Salix reptans + Salix pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38384,105.48273,80,4.5,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,7,,,60,,,,100,,,,,,,,100,,,,,,
118--98L3a,,8/24/1998,,,Drude,,,,,,Tomentypnum nitens + Ptilidium ciliare + Aulacomnium turgidum - Carex arctisibirica - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38291,105.47565,55,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,10,,15,,,,100,,,,,,,,100,,,,,,
118--98L3b,,8/24/1998,,,Drude,,,,,,Meezia triquetra + Aulacomnium palustre + Limprichtia revolvens - Carex concolor -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38291,105.47565,55,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,30,,,,100,,,,,,,,100,,,,,,
11--96,,7/19/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum - Carex arctisibirica - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56154,98.5032,220,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,10,,30,,,,100,,,,,,,,65,,,,,,
119--98,,8/29/1998,,,Drude,,,,,,Arctophila fulva + Pleuropogon sabinii - Batrachium eradicatum -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.38065,105.47558,55,0,-1,LW_PLN,,,,,,SLT,,Y,Y,Y,1,1,0,,,,,,50,,10,,,,,,,,,,20,,,,,,
11L--96,,7/23/1996,,,Drude,,,,,,Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53256,98.68776,150,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,20,,,,,,,,,,20,,,,,,
120--98,,8/5/1998,,,Drude,,,,,,Poa glauca - Mixherbae -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,75.44717,105.41639,90,3,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,15,,,,,,
12--96,,7/19/1996,,,Drude,,,,,,Dryas punctata - Rhacomitrium lanuginosum - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.60132,98.4496,250,,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,15,,,,5,,5,,,,,,,,25,,,,,,
13--96,,7/19/1996,,,Drude,,,,,,Lichenes - Mixerbae aggr.,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.60513,98.49362,450,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,3,,,5,,,,,,,3,,,,,,
13L--96,,7/24/1996,,,Drude,,,,,,Dryas punctata  Papaver polare+Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49025,98.52683,350,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,10,,,,10,,,,,,,,,,20,,,,,,
14--96,,7/26/1996,,,Drude,,,,,,Dryas punctata+Cassiope tetragona - Racomitrium sp.+Hylocomium splendens - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53228,98.5659,200,30,135,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,60,,,,25,,30,,,,,,,,70,,,,,,
14L--96,,7/24/1996,,,Drude,,,,,,Dryas punctata+Cassiore tetragona - Mixherbae -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48787,98.51087,250,30,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,60,,,,,,
15--96,,7/26/1996,,,Drude,,,,,,Lichenes epilithae - Thamnolia spsp.+Flavocetraria nivalis - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52795,98.53997,400,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,3,,,50,,,,,,,60,,,,,,
16--96a,,7/26/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Aulacomnium turgidum Hyl+Tom+Aul  Carex arctisibirica - Salix reptans+S.pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49391,98.54396,60,5,C90,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,20,,50,,,,100,,,,,,,,90,,,,,,
16--96b,,7/26/1996,,,Drude,,,,,,Carex concolor+Eriophorum polystachion - Tomentypnum nitens+Limprichtia cossoni - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49391,98.54396,60,5,C90,BACK,,,,,,LOM ,,Y,Y,Y,1,1,0,,,10,,,70,,,,30,,,,,,,,100,,,,,,
16L--96,,7/25/1996,,,Drude,,,,,,Cassiope tetragona+Dryas punctata - Hylocomium splendens+Racomitrium lanuginosum - Luzula nivalis+Carex misandra+C.arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54888,98.56674,100,15,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,80,,10,,,,15,,,,,,,,80,,,,,,
17L--96,,7/25/1996,,,Drude,,,,,,Tomentypnum nitens+Hylocomium splendens - Dryas punctata - Luzula nivalis,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55306,98.584,100,10,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,10,,,,60,,,,,,,,50,,,,,,
18--96,,7/27/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens - Carex arctisibirica+Salix polaris - Novosieversia glacialus+Deschampsia brevifolia,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49035,98.42115,290,2,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,,,,,80,,,,,,,,75,,,,,,
18L--96,,7/25/1996,,,Drude,,,,,,Polytrichum strictum+Aulacomnium turgidum - Carex arctisibirica+C.concolor - Dryas punctata+Salix spsp.,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55286,98.59017,80,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,20,,30,,,,90,,,,,,,,100,,,,,,
18L--96a,,7/25/1996,,,Drude,,,,,,Meesia triquetra+Limprichtia cossoni - Carex concolor+Erioporum polystachion - Hierochloe pauciflora,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55286,98.59017,80,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,60,,,,80,,,,,,,,100,,,,,,
18L--96b,,7/25/1996,,,Drude,,,,,,Carex concolor -  - Eriophorum medium,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55286,98.59017,80,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,70,,,,,,,,,,,,100,,,,,,
1--96,,7/13/1996,,,Drude,,,,,,Dryas punctata - Mixerbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53766,98.6948,180,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,15,,,,10,,,,,,,,,,25,,,,,,
19--96,,7/27/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Orthothecium chryseon - Carex arctisibirica - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.4935,98.39488,300,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,50,,30,,,,40,,,,,,,,70,,,,,,
19L--96,,7/25/1996,,,Drude,,,,,,Tomentypnum nitens - Eriophorum spsp.+Carex spsp - Salix polaris+Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54064,98.59111,80,,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,10,,60,,,,100,,,,,,,,90,,,,,,
1L--00,,8/23/2000,,,Drude,,,,,,Dryas punctata + Cassiope tetragona - Mixherbae - ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.65053,102.57425,15,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,10,,,,,,,,,,50,,,,,,
1L--96,,7/15/1996,,,Drude,,,,,,Dryas punctata - Carex rupestris - Vulpicida tilesii+Thamnolia vermicularis,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49844,98.49717,150,,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,15,,,,,,
20--96,,7/27/1996,,,Drude,,,,,,Racomitrium lanuginosum+Hylocomium splendens - Mixherbae - Novosieversia glacialis,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50505,98.35838,300,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,40,,80,,,,,,,,40,,,,,,
20L--96,,7/27/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59155,98.4237,,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
21L--96,,7/27/1996,,,Drude,,,,,,Oxytropis middendorffii+Astragalus tolmaczewii+A.alpinus - Festuca richardsonii - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54931,98.62739,,0,-1,RIPZN,,,,,,,,Y,Y,Y,1,1,0,,,,15,,30,,50,,,,,,,,,,80,,,,,,
22--96,,7/29/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50251,97.81499,480,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,10,,,,,,
22L--96,,7/29/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens - Dryas punctata - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55214,98.68559,70,5,270,FOOT,,,,,,,,Y,Y,Y,1,1,0,,,,20,,10,,,,100,,,,,,,,100,,,,,,
22L--96a,,7/29/1996,,,Drude,,,,,,Limprichtia cossoni+Meesia triquetra+Callierdon stramineum - Eriophorum polystachion+Carex concolor - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55214,98.68559,70,5,270,FOOT,,,,,,,,Y,Y,Y,1,1,0,,,30,,,60,,,,80,,,,,,,,100,,,,,,
23--96,,7/29/1996,,,Drude,,,,,,Tomentypnum nitens - Carex arctisibirica+Carex concolor - Eriophorum polystachion,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51182,97.8415,400,,90,BACK,,,,,,,,Y,Y,Y,1,1,0,,,,,,45,,,,80,,,,,,,,90,,,,,,
23L--96a,,8/1/1996,,,Drude,,,,,,Carex concolor  Musci,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55202,98.70144,80,,270,BACK,,,,,,,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
23L--96b,,8/1/1996,,,Drude,,,,,,Dryas punctata - Thamnolia vermicularus+Cetraria delisei - Novosieversia glacialis,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55202,98.70144,80,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,30,,,,10,,,,,,,,50,,,,,,
24--96a,,7/29/1996,,,Drude,,,,,,Polytrichum sp. - Luzula nivalis - Carex arctisibirica ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51899,97.86239,340,0,-1,FOOT,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,20,,,,100,,,,,,,,90,,,,,,
24--96b,,7/29/1996,,,Drude,,,,,,Eriophorum polystachion+E.medium - Carex concolor - Musci,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51899,97.86239,340,0,-1,FOOT,,,,,,LOM ,,Y,Y,Y,1,1,0,,,,,,40,,,,30,,,,,,,,100,,,,,,
24L--96,,8/1/1996,,,Drude,,,,,,Dryas punctata - Mixherbae - Hylocomium splendens+Rhytidium rugosum,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55173,98.70782,100,7,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,60,,,,30,,10,,,,,,,,80,,,,,,
25--96,,7/29/1996,,,Drude,,,,,,Tomentypnum nitens+Ditrichum flexicaule - Lichenes - Mixerbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52428,97.8904,330,,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,60,,,,,,
25L--96,,8/1/1996,,,Drude,,,,,,Dryas punctata - Novosieversia glacialis - Hylocomium splendens,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55669,98.71479,170,3,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,10,,5,,,,,,,,40,,,,,,
26L--96,,7/26/1997,,,Drude,,,,,,Dryas punctata - Carex rupestris+C.misandra - Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53653,98.62629,,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,20,,10,,,,,,,,,,60,,,,,,
26La--96,,8/3/1996,,,Drude,,,,,,Carex saxatilis+C.concolor - Eriophorum scheuchzeri - Meesia spsp.,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53653,98.62629,40,0,-1,LAKE,,,,,,GRV ,,Y,Y,Y,1,1,0,,,,,,95,,,,10,,,,,,,,100,,,,,,
27--96,,7/29/1996,,,Drude,,,,,,Tomentypnum nitens+Hylocomium splendens - Carex arctisibirica - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54747,97.97093,300,,,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,10,,15,,,,100,,,,,,,,75,,,,,,
27L1--96,,8/4/1996,,,Drude,,,,,,Herbae - Hylocomium splendens - Dryas punctata+Salix arctica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51301,98.6438,150,7,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,10,,60,,,,20,,,,,,,,60,,,,,,
27L--96,,8/4/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens - Luzula confusa+Mixherbae - Dryas punctata+Salix arctica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51301,98.6438,140,2,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,,,40,,,,,,,,50,,,,,,
28--96,,7/30/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum+Hylocomium splendens - Dryas punctata - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56669,98.03039,240,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,,,10,,60,,,,,,,,35,,,,,,
28L--96,,8/4/1996,,,Drude,,,,,,Sanionia uncinata+Cinclidium sp. - Salix polaris - Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50193,98.64664,100,15,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,20,,60,,,,,,,,100,,,,,,
28L--96a,,8/4/1996,,,Drude,,,,,,Sanionia uncinata+Cinclidium sp. - Salix polaris - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50193,98.64664,120,20,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,,,20,,15,,,,,,,,100,,,,,,
28La--96,,8/4/1996,,,Drude,,,,,,Dryas punctata - Mixherbae - Hylocomium splendens,,,,,,,NA,RU,,Taymyr,,,,Y,GPS,,74.57441,98.12248,190,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,50,,40,,,,,,,,,,50,,,,,,
2--96,,7/13/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55139,98.64176,50,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
29--96,,7/29/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.57441,98.12248,190,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,10,,,,,,
29a--96,,7/29/1996,,,Drude,,,,,,Tomentypnum nitens+Hylocomium splendens - Dryas punctata - Salix polaris ,Igor Pospelov,,,,,,NA,RU,,Taymyr,,,,Y,GPS,,74.57441,98.12248,190,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,,,,,60,,,,,,,,75,,,,,,
29b--96,,7/29/1996,,,Drude,,,,,,Meesia sp. - Carex concolor+C.arctisibirica - Hierochloe pauciflora+Arctagrostis latifolia,Igor Pospelov,,,,,,NA,RU,,Taymyr,,,,Y,GPS,,74.57441,98.12248,190,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,45,,,,40,,,,,,,,90,,,,,,
29L--96,,8/4/1996,,,Drude,,,,,,Chamaenerion latifolium+Equisetum arvense ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50113,98.64322,80,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,30,,,,,,,,,,40,,,,,,
29L--96a,,8/4/1996,,,Drude,,,,,,Dryas punctata - Hedysarum arcticum+Astragalus spsp.+Oxytropis middendorffii - Salix polaris+S.arctica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50113,98.64322,80,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,45,,,,40,,,,,,,,,,100,,,,,,
29L--96b,,8/4/1996,,,Drude,,,,,,Sanionia uncinata - Dryas punctata+Salix arctica+S.polaris - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50113,98.64322,80,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,35,,,,15,,50,,,,,,,,100,,,,,,
2--STSLINE1,,8/10/2000,,,Drude,,,,,,Tomentypnum nitens + Aulacomnium turgidum + Hylocomnium splendens var.obtusifolium - Salix pulchra + Betula nana - Dryas punctata,Igor Pospelov,,,,,,NA,RU,,Taymyr,,,,Y,GPS,,72.46489,101.84501,12,2.5,E,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,20,10,,,,,,70,,,,,,,,100,,,,,,
2L--00,,8/23/2000,,,Drude,,,,,,Aulacomnium turgidum + Tomentypnum nitens - Carex arctisibirica + Eriophorum polystschion - Dryas puncyata - Salix reptans + Betula nana + Salix pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.65134,102.57843,30,2.5,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,20,,20,,,,80,,,,,,,,,,,,,,
